Standard Model;G1;Bus 7;Bus 5;Bus 7;Bus 5
0,793000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,794000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,795000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,796000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,797000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,798000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,799000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,800000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,801000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,802000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,803000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,804000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,805000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,806000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,807000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,808000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,809000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,810000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,811000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,812000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,813000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,814000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,815000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,816000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,817000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,818000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,819000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,820000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,821000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,822000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,823000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,824000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,825000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,826000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,827000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,828000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,829000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,830000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,831000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,832000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,833000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,834000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,835000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,836000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,837000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,838000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,839000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,840000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,841000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,842000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,843000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,844000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,845000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,846000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,847000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,848000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,849000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,850000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,851000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,852000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,853000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,854000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,855000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,856000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,857000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,858000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,859000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,860000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,861000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,862000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,863000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,864000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,865000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,866000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,867000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,868000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,869000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,870000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,871000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,872000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,873000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,874000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,875000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,876000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,877000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,878000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,879000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,880000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,881000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,882000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,883000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,884000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,885000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,886000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,887000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,888000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,889000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,890000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,891000;1,000000;3,719706;-3,988802;1,025769;0,995631
0,892000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,893000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,894000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,895000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,896000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,897000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,898000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,899000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,900000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,901000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,902000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,903000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,904000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,905000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,906000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,907000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,908000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,909000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,910000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,911000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,912000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,913000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,914000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,915000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,916000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,917000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,918000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,919000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,920000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,921000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,922000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,923000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,924000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,925000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,926000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,927000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,928000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,929000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,930000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,931000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,932000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,933000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,934000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,935000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,936000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,937000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,938000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,939000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,940000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,941000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,942000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,943000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,944000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,945000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,946000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,947000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,948000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,949000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,950000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,951000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,952000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,953000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,954000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,955000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,956000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,957000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,958000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,959000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,960000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,961000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,962000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,963000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,964000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,965000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,966000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,967000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,968000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,969000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,970000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,971000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,972000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,973000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,974000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,975000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,976000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,977000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,978000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,979000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,980000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,981000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,982000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,983000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,984000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,985000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,986000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,987000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,988000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,989000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,990000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,991000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,992000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,993000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,994000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,995000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,996000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,997000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,998000;1,000000;3,719707;-3,988802;1,025769;0,995631
0,999000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,000000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,001000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,002000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,003000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,004000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,005000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,006000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,007000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,008000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,009000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,010000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,011000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,012000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,013000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,014000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,015000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,016000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,017000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,018000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,019000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,020000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,021000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,022000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,023000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,024000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,025000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,026000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,027000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,028000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,029000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,030000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,031000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,032000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,033000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,034000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,035000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,036000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,037000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,038000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,039000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,040000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,041000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,042000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,043000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,044000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,045000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,046000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,047000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,048000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,049000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,050000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,051000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,052000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,053000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,054000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,055000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,056000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,057000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,058000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,059000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,060000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,061000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,062000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,063000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,064000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,065000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,066000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,067000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,068000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,069000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,070000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,071000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,072000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,073000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,074000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,075000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,076000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,077000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,078000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,079000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,080000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,081000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,082000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,083000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,084000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,085000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,086000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,087000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,088000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,089000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,090000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,091000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,092000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,093000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,094000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,095000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,096000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,097000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,098000;1,000000;3,719707;-3,988802;1,025769;0,995631
1,099000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,100000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,101000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,102000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,103000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,104000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,105000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,106000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,107000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,108000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,109000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,110000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,111000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,112000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,113000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,114000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,115000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,116000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,117000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,118000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,119000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,120000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,121000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,122000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,123000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,124000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,125000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,126000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,127000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,128000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,129000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,130000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,131000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,132000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,133000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,134000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,135000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,136000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,137000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,138000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,139000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,140000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,141000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,142000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,143000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,144000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,145000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,146000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,147000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,148000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,149000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,150000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,151000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,152000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,153000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,154000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,155000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,156000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,157000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,158000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,159000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,160000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,161000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,162000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,163000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,164000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,165000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,166000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,167000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,168000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,169000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,170000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,171000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,172000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,173000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,174000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,175000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,176000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,177000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,178000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,179000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,180000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,181000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,182000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,183000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,184000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,185000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,186000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,187000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,188000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,189000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,190000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,191000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,192000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,193000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,194000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,195000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,196000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,197000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,198000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,199000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,200000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,201000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,202000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,203000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,204000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,205000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,206000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,207000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,208000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,209000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,210000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,211000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,212000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,213000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,214000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,215000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,216000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,217000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,218000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,219000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,220000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,221000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,222000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,223000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,224000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,225000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,226000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,227000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,228000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,229000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,230000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,231000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,232000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,233000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,234000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,235000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,236000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,237000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,238000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,239000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,240000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,241000;1,000000;3,719706;-3,988802;1,025769;0,995631
1,242000;1,000000;3,719706;-3,988802;1,025769;0,995631
