Classical Model;Bus 7;Bus 5;Bus 7;Bus 5
5,689467;52,057855;-2,475125;0,937783;0,871005
5,690467;52,089108;-2,470953;0,937687;0,870931
5,691467;52,119562;-2,466915;0,937592;0,870858
5,692467;52,149217;-2,463009;0,937500;0,870788
5,693467;52,178072;-2,459236;0,937410;0,870720
5,694467;52,206126;-2,455595;0,937321;0,870654
5,695467;52,233378;-2,452087;0,937235;0,870590
5,696467;52,259829;-2,448711;0,937151;0,870528
5,697467;52,285477;-2,445467;0,937068;0,870469
5,698467;52,310321;-2,442356;0,936988;0,870411
5,699467;52,334363;-2,439376;0,936910;0,870356
5,700467;52,357600;-2,436527;0,936834;0,870302
5,701467;52,380032;-2,433810;0,936759;0,870251
5,702467;52,401659;-2,431225;0,936687;0,870202
5,703467;52,422481;-2,428771;0,936617;0,870155
5,704467;52,442496;-2,426447;0,936549;0,870110
5,705467;52,461706;-2,424255;0,936482;0,870067
5,706467;52,480108;-2,422193;0,936418;0,870027
5,707467;52,497704;-2,420262;0,936356;0,869988
5,708467;52,514492;-2,418461;0,936296;0,869952
5,709467;52,530472;-2,416790;0,936238;0,869917
5,710467;52,545644;-2,415249;0,936182;0,869885
5,711467;52,560008;-2,413839;0,936128;0,869855
5,712467;52,573563;-2,412558;0,936077;0,869827
5,713467;52,586309;-2,411406;0,936027;0,869802
5,714467;52,598247;-2,410384;0,935979;0,869778
5,715467;52,609375;-2,409492;0,935934;0,869756
5,716467;52,619694;-2,408728;0,935890;0,869737
5,717467;52,629204;-2,408094;0,935849;0,869720
5,718467;52,637904;-2,407588;0,935809;0,869704
5,719467;52,645794;-2,407211;0,935772;0,869691
5,720467;52,652875;-2,406962;0,935737;0,869681
5,721467;52,659145;-2,406842;0,935704;0,869672
5,722467;52,664606;-2,406851;0,935673;0,869665
5,723467;52,669258;-2,406987;0,935644;0,869660
5,724467;52,673099;-2,407251;0,935617;0,869658
5,725467;52,676131;-2,407643;0,935593;0,869658
5,726467;52,678353;-2,408163;0,935570;0,869659
5,727467;52,679765;-2,408810;0,935550;0,869663
5,728467;52,680368;-2,409584;0,935531;0,869669
5,729467;52,680162;-2,410486;0,935515;0,869678
5,730467;52,679146;-2,411515;0,935501;0,869688
5,731467;52,677321;-2,412671;0,935489;0,869700
5,732467;52,674688;-2,413954;0,935479;0,869715
5,733467;52,671246;-2,415363;0,935472;0,869731
5,734467;52,666995;-2,416899;0,935466;0,869750
5,735467;52,661937;-2,418561;0,935463;0,869770
5,736467;52,656070;-2,420350;0,935461;0,869793
5,737467;52,649396;-2,422264;0,935462;0,869818
5,738467;52,641914;-2,424305;0,935465;0,869845
5,739467;52,633626;-2,426471;0,935470;0,869874
5,740467;52,624531;-2,428764;0,935477;0,869906
5,741467;52,614630;-2,431182;0,935487;0,869939
5,742467;52,603924;-2,433725;0,935498;0,869974
5,743467;52,592412;-2,436394;0,935512;0,870012
5,744467;52,580095;-2,439188;0,935528;0,870051
5,745467;52,566974;-2,442107;0,935546;0,870093
5,746467;52,553048;-2,445151;0,935566;0,870136
5,747467;52,538320;-2,448320;0,935588;0,870182
5,748467;52,522789;-2,451614;0,935612;0,870230
5,749467;52,506455;-2,455032;0,935639;0,870279
5,750467;52,489320;-2,458575;0,935668;0,870331
5,751467;52,471383;-2,462242;0,935698;0,870385
5,752467;52,452647;-2,466033;0,935731;0,870441
5,753467;52,433110;-2,469949;0,935766;0,870499
5,754467;52,412774;-2,473989;0,935804;0,870559
5,755467;52,391640;-2,478152;0,935843;0,870621
5,756467;52,369708;-2,482439;0,935885;0,870685
5,757467;52,346978;-2,486850;0,935928;0,870751
5,758467;52,323453;-2,491385;0,935974;0,870819
5,759467;52,299132;-2,496043;0,936022;0,870889
5,760467;52,274017;-2,500824;0,936072;0,870961
5,761467;52,248107;-2,505729;0,936125;0,871035
5,762467;52,221405;-2,510757;0,936179;0,871111
5,763467;52,193910;-2,515907;0,936236;0,871189
5,764467;52,165624;-2,521181;0,936295;0,871269
5,765467;52,136547;-2,526577;0,936356;0,871351
5,766467;52,106681;-2,532096;0,936419;0,871435
5,767467;52,076027;-2,537738;0,936484;0,871521
5,768467;52,044584;-2,543502;0,936551;0,871609
5,769467;52,012356;-2,549389;0,936621;0,871699
5,770467;51,979341;-2,555398;0,936692;0,871790
5,771467;51,945542;-2,561529;0,936766;0,871884
5,772467;51,910960;-2,567782;0,936842;0,871980
5,773467;51,875595;-2,574157;0,936920;0,872077
5,774467;51,839449;-2,580654;0,937000;0,872177
5,775467;51,802522;-2,587273;0,937082;0,872278
5,776467;51,764816;-2,594013;0,937167;0,872381
5,777467;51,726333;-2,600875;0,937253;0,872487
5,778467;51,687072;-2,607859;0,937342;0,872594
5,779467;51,647036;-2,614963;0,937433;0,872703
5,780467;51,606226;-2,622190;0,937526;0,872813
5,781467;51,564643;-2,629537;0,937621;0,872926
5,782467;51,522287;-2,637005;0,937718;0,873041
5,783467;51,479162;-2,644595;0,937818;0,873157
5,784467;51,435266;-2,652305;0,937919;0,873275
5,785467;51,390603;-2,660136;0,938022;0,873395
5,786467;51,345174;-2,668088;0,938128;0,873517
5,787467;51,298979;-2,676160;0,938236;0,873641
5,788467;51,252020;-2,684353;0,938346;0,873767
5,789467;51,204299;-2,692666;0,938458;0,873894
5,790467;51,155817;-2,701100;0,938572;0,874023
5,791467;51,106575;-2,709653;0,938688;0,874154
5,792467;51,056575;-2,718327;0,938806;0,874287
5,793467;51,005819;-2,727121;0,938926;0,874422
5,794467;50,954307;-2,736035;0,939049;0,874558
5,795467;50,902042;-2,745069;0,939173;0,874696
5,796467;50,849025;-2,754222;0,939300;0,874836
5,797467;50,795258;-2,763495;0,939428;0,874977
5,798467;50,740742;-2,772888;0,939559;0,875120
5,799467;50,685478;-2,782400;0,939692;0,875266
5,800467;50,629469;-2,792031;0,939826;0,875412
5,801467;50,572717;-2,801782;0,939963;0,875561
5,802467;50,515222;-2,811652;0,940102;0,875711
5,803467;50,456986;-2,821641;0,940243;0,875863
5,804467;50,398012;-2,831749;0,940386;0,876016
5,805467;50,338301;-2,841976;0,940531;0,876171
5,806467;50,277855;-2,852321;0,940678;0,876328
5,807467;50,216675;-2,862785;0,940827;0,876487
5,808467;50,154764;-2,873368;0,940978;0,876647
5,809467;50,092122;-2,884069;0,941131;0,876808
5,810467;50,028753;-2,894889;0,941286;0,876972
5,811467;49,964658;-2,905827;0,941443;0,877137
5,812467;49,899839;-2,916883;0,941602;0,877303
5,813467;49,834297;-2,928057;0,941763;0,877471
5,814467;49,768035;-2,939349;0,941926;0,877641
5,815467;49,701055;-2,950758;0,942090;0,877813
5,816467;49,633358;-2,962286;0,942257;0,877985
5,817467;49,564947;-2,973931;0,942426;0,878160
5,818467;49,495824;-2,985694;0,942597;0,878336
5,819467;49,425990;-2,997574;0,942770;0,878513
5,820467;49,355448;-3,009571;0,942944;0,878692
5,821467;49,284200;-3,021686;0,943121;0,878873
5,822467;49,212248;-3,033917;0,943299;0,879055
5,823467;49,139594;-3,046266;0,943480;0,879238
5,824467;49,066240;-3,058731;0,943662;0,879423
5,825467;48,992188;-3,071313;0,943846;0,879610
5,826467;48,917441;-3,084012;0,944033;0,879798
5,827467;48,842001;-3,096827;0,944221;0,879987
5,828467;48,765870;-3,109759;0,944410;0,880178
5,829467;48,689050;-3,122806;0,944602;0,880370
5,830467;48,611544;-3,135970;0,944796;0,880564
5,831467;48,533353;-3,149250;0,944991;0,880759
5,832467;48,454481;-3,162645;0,945189;0,880955
5,833467;48,374929;-3,176157;0,945388;0,881153
5,834467;48,294700;-3,189783;0,945589;0,881352
5,835467;48,213797;-3,203526;0,945791;0,881553
5,836467;48,132221;-3,217383;0,945996;0,881755
5,837467;48,049975;-3,231356;0,946202;0,881958
5,838467;47,967061;-3,245443;0,946411;0,882162
5,839467;47,883483;-3,259646;0,946620;0,882368
5,840467;47,799242;-3,273963;0,946832;0,882575
5,841467;47,714340;-3,288395;0,947046;0,882783
5,842467;47,628782;-3,302941;0,947261;0,882993
5,843467;47,542568;-3,317601;0,947478;0,883204
5,844467;47,455702;-3,332376;0,947696;0,883416
5,845467;47,368186;-3,347264;0,947917;0,883629
5,846467;47,280023;-3,362266;0,948139;0,883844
5,847467;47,191215;-3,377382;0,948363;0,884060
5,848467;47,101766;-3,392611;0,948588;0,884277
5,849467;47,011677;-3,407954;0,948815;0,884495
5,850467;46,920951;-3,423409;0,949044;0,884714
5,851467;46,829592;-3,438978;0,949275;0,884935
5,852467;46,737601;-3,454659;0,949507;0,885156
5,853467;46,644982;-3,470453;0,949741;0,885379
5,854467;46,551738;-3,486359;0,949976;0,885603
5,855467;46,457871;-3,502377;0,950213;0,885828
5,856467;46,363383;-3,518507;0,950452;0,886054
5,857467;46,268279;-3,534749;0,950692;0,886281
5,858467;46,172560;-3,551103;0,950934;0,886510
5,859467;46,076230;-3,567568;0,951177;0,886739
5,860467;45,979291;-3,584144;0,951422;0,886969
5,861467;45,881747;-3,600831;0,951668;0,887201
5,862467;45,783600;-3,617629;0,951916;0,887433
5,863467;45,684853;-3,634538;0,952165;0,887666
5,864467;45,585510;-3,651556;0,952416;0,887901
5,865467;45,485573;-3,668685;0,952669;0,888136
5,866467;45,385045;-3,685924;0,952923;0,888372
5,867467;45,283930;-3,703272;0,953178;0,888610
5,868467;45,182229;-3,720730;0,953435;0,888848
5,869467;45,079948;-3,738297;0,953693;0,889087
5,870467;44,977088;-3,755973;0,953953;0,889327
5,871467;44,873653;-3,773758;0,954214;0,889568
5,872467;44,769645;-3,791651;0,954476;0,889810
5,873467;44,665069;-3,809652;0,954740;0,890052
5,874467;44,559927;-3,827761;0,955005;0,890296
5,875467;44,454222;-3,845978;0,955272;0,890540
5,876467;44,347958;-3,864302;0,955540;0,890785
5,877467;44,241137;-3,882733;0,955809;0,891031
5,878467;44,133764;-3,901272;0,956080;0,891278
5,879467;44,025841;-3,919916;0,956351;0,891526
5,880467;43,917372;-3,938667;0,956624;0,891774
5,881467;43,808361;-3,957524;0,956899;0,892023
5,882467;43,698809;-3,976487;0,957174;0,892273
5,883467;43,588721;-3,995555;0,957451;0,892523
5,884467;43,478101;-4,014728;0,957729;0,892774
5,885467;43,366951;-4,034006;0,958009;0,893026
5,886467;43,255275;-4,053388;0,958289;0,893279
5,887467;43,143076;-4,072875;0,958571;0,893532
5,888467;43,030358;-4,092465;0,958854;0,893786
5,889467;42,917125;-4,112159;0,959138;0,894041
5,890467;42,803380;-4,131956;0,959423;0,894296
5,891467;42,689126;-4,151856;0,959709;0,894552
5,892467;42,574366;-4,171858;0,959996;0,894808
5,893467;42,459106;-4,191963;0,960285;0,895065
5,894467;42,343347;-4,212169;0,960574;0,895323
5,895467;42,227095;-4,232477;0,960864;0,895581
5,896467;42,110351;-4,252886;0,961156;0,895839
5,897467;41,993121;-4,273395;0,961449;0,896099
5,898467;41,875407;-4,294005;0,961742;0,896358
5,899467;41,757214;-4,314715;0,962037;0,896618
5,900467;41,638544;-4,335524;0,962332;0,896879
5,901467;41,519402;-4,356433;0,962629;0,897140
5,902467;41,399792;-4,377440;0,962926;0,897402
5,903467;41,279717;-4,398546;0,963224;0,897664
5,904467;41,159181;-4,419749;0,963523;0,897926
5,905467;41,038188;-4,441051;0,963824;0,898189
5,906467;40,916741;-4,462449;0,964124;0,898452
5,907467;40,794845;-4,483944;0,964426;0,898716
5,908467;40,672503;-4,505535;0,964729;0,898980
5,909467;40,549719;-4,527222;0,965032;0,899244
5,910467;40,426498;-4,549005;0,965337;0,899509
5,911467;40,302842;-4,570882;0,965642;0,899774
5,912467;40,178756;-4,592854;0,965947;0,900039
5,913467;40,054244;-4,614920;0,966254;0,900304
5,914467;39,929310;-4,637080;0,966561;0,900570
5,915467;39,803958;-4,659333;0,966869;0,900836
5,916467;39,678191;-4,681678;0,967178;0,901102
5,917467;39,552015;-4,704116;0,967487;0,901369
5,918467;39,425432;-4,726645;0,967797;0,901636
5,919467;39,298447;-4,749265;0,968108;0,901903
5,920467;39,171064;-4,771976;0,968419;0,902170
5,921467;39,043287;-4,794777;0,968731;0,902437
5,922467;38,915120;-4,817668;0,969043;0,902705
5,923467;38,786568;-4,840648;0,969356;0,902972
5,924467;38,657634;-4,863716;0,969670;0,903240
5,925467;38,528323;-4,886873;0,969984;0,903508
5,926467;38,398638;-4,910117;0,970298;0,903776
5,927467;38,268585;-4,933448;0,970613;0,904044
5,928467;38,138167;-4,956865;0,970929;0,904312
5,929467;38,007388;-4,980368;0,971245;0,904580
5,930467;37,876253;-5,003957;0,971561;0,904848
5,931467;37,744766;-5,027630;0,971878;0,905116
5,932467;37,612932;-5,051387;0,972195;0,905384
5,933467;37,480754;-5,075228;0,972513;0,905652
5,934467;37,348236;-5,099152;0,972831;0,905921
5,935467;37,215384;-5,123158;0,973149;0,906189
5,936467;37,082202;-5,147246;0,973468;0,906457
5,937467;36,948694;-5,171415;0,973787;0,906725
5,938467;36,814864;-5,195665;0,974106;0,906993
5,939467;36,680717;-5,219994;0,974425;0,907260
5,940467;36,546257;-5,244403;0,974745;0,907528
5,941467;36,411488;-5,268890;0,975065;0,907796
5,942467;36,276416;-5,293456;0,975385;0,908063
5,943467;36,141045;-5,318098;0,975706;0,908331
5,944467;36,005378;-5,342818;0,976026;0,908598
5,945467;35,869421;-5,367613;0,976347;0,908865
5,946467;35,733178;-5,392484;0,976668;0,909131
5,947467;35,596654;-5,417429;0,976989;0,909398
5,948467;35,459852;-5,442449;0,977310;0,909664
5,949467;35,322779;-5,467541;0,977631;0,909930
5,950467;35,185438;-5,492707;0,977952;0,910196
5,951467;35,047834;-5,517944;0,978273;0,910462
5,952467;34,909971;-5,543252;0,978594;0,910727
5,953467;34,771855;-5,568630;0,978916;0,910992
5,954467;34,633489;-5,594079;0,979237;0,911257
5,955467;34,494879;-5,619596;0,979558;0,911521
5,956467;34,356029;-5,645182;0,979879;0,911785
5,957467;34,216944;-5,670835;0,980200;0,912049
5,958467;34,077628;-5,696555;0,980521;0,912312
5,959467;33,938087;-5,722341;0,980842;0,912575
5,960467;33,798325;-5,748192;0,981163;0,912838
5,961467;33,658346;-5,774107;0,981483;0,913100
5,962467;33,518156;-5,800087;0,981804;0,913362
5,963467;33,377759;-5,826129;0,982124;0,913623
5,964467;33,237161;-5,852233;0,982444;0,913884
5,965467;33,096365;-5,878398;0,982764;0,914145
5,966467;32,955377;-5,904624;0,983083;0,914405
5,967467;32,814201;-5,930910;0,983403;0,914664
5,968467;32,672843;-5,957254;0,983722;0,914923
5,969467;32,531307;-5,983657;0,984040;0,915182
5,970467;32,389599;-6,010117;0,984359;0,915440
5,971467;32,247722;-6,036633;0,984677;0,915697
5,972467;32,105682;-6,063204;0,984995;0,915954
5,973467;31,963484;-6,089830;0,985312;0,916210
5,974467;31,821133;-6,116510;0,985629;0,916466
5,975467;31,678633;-6,143243;0,985946;0,916721
5,976467;31,535990;-6,170028;0,986262;0,916976
5,977467;31,393209;-6,196864;0,986577;0,917230
5,978467;31,250294;-6,223751;0,986893;0,917483
5,979467;31,107250;-6,250687;0,987207;0,917736
5,980467;30,964084;-6,277671;0,987522;0,917988
5,981467;30,820799;-6,304703;0,987835;0,918239
5,982467;30,677400;-6,331782;0,988149;0,918490
5,983467;30,533893;-6,358906;0,988461;0,918740
5,984467;30,390283;-6,386076;0,988774;0,918990
5,985467;30,246574;-6,413289;0,989085;0,919238
5,986467;30,102772;-6,440545;0,989396;0,919486
5,987467;29,958882;-6,467843;0,989706;0,919734
5,988467;29,814909;-6,495183;0,990016;0,919980
5,989467;29,670858;-6,522562;0,990325;0,920226
5,990467;29,526734;-6,549981;0,990634;0,920471
5,991467;29,382543;-6,577438;0,990941;0,920715
5,992467;29,238289;-6,604932;0,991248;0,920959
5,993467;29,093977;-6,632462;0,991555;0,921201
5,994467;28,949613;-6,660028;0,991860;0,921443
5,995467;28,805202;-6,687628;0,992165;0,921684
5,996467;28,660749;-6,715262;0,992469;0,921925
5,997467;28,516259;-6,742927;0,992772;0,922164
5,998467;28,371737;-6,770624;0,993075;0,922403
5,999467;28,227189;-6,798352;0,993377;0,922640
6,000467;28,082620;-6,826108;0,993677;0,922877
6,001467;27,938035;-6,853893;0,993978;0,923113
6,002467;27,793438;-6,881705;0,994277;0,923348
6,003467;27,648837;-6,909543;0,994575;0,923583
6,004467;27,504235;-6,937407;0,994872;0,923816
6,005467;27,359637;-6,965294;0,995169;0,924048
6,006467;27,215050;-6,993205;0,995465;0,924280
6,007467;27,070479;-7,021137;0,995759;0,924510
6,008467;26,925928;-7,049091;0,996053;0,924740
6,009467;26,781403;-7,077064;0,996346;0,924969
6,010467;26,636909;-7,105056;0,996637;0,925196
6,011467;26,492451;-7,133066;0,996928;0,925423
6,012467;26,348036;-7,161093;0,997218;0,925649
6,013467;26,203667;-7,189135;0,997507;0,925874
6,014467;26,059351;-7,217192;0,997795;0,926097
6,015467;25,915093;-7,245262;0,998081;0,926320
6,016467;25,770897;-7,273344;0,998367;0,926542
6,017467;25,626770;-7,301437;0,998652;0,926763
6,018467;25,482717;-7,329541;0,998935;0,926982
6,019467;25,338742;-7,357654;0,999218;0,927201
6,020467;25,194852;-7,385774;0,999499;0,927419
6,021467;25,051052;-7,413901;0,999779;0,927635
6,022467;24,907346;-7,442034;1,000058;0,927851
6,023467;24,763741;-7,470171;1,000336;0,928066
6,024467;24,620241;-7,498312;1,000613;0,928279
6,025467;24,476853;-7,526455;1,000888;0,928491
6,026467;24,333581;-7,554598;1,001163;0,928703
6,027467;24,190430;-7,582742;1,001436;0,928913
6,028467;24,047407;-7,610885;1,001708;0,929122
6,029467;23,904517;-7,639025;1,001979;0,929330
6,030467;23,761764;-7,667162;1,002249;0,929537
6,031467;23,619154;-7,695293;1,002517;0,929743
6,032467;23,476693;-7,723420;1,002784;0,929947
6,033467;23,334386;-7,751539;1,003050;0,930151
6,034467;23,192239;-7,779649;1,003315;0,930353
6,035467;23,050256;-7,807751;1,003578;0,930555
6,036467;22,908443;-7,835842;1,003840;0,930755
6,037467;22,766806;-7,863921;1,004101;0,930954
6,038467;22,625349;-7,891988;1,004360;0,931151
6,039467;22,484079;-7,920040;1,004618;0,931348
6,040467;22,343001;-7,948077;1,004875;0,931544
6,041467;22,202119;-7,976097;1,005131;0,931738
6,042467;22,061440;-8,004100;1,005385;0,931931
6,043467;21,920969;-8,032084;1,005637;0,932123
6,044467;21,780711;-8,060048;1,005889;0,932314
6,045467;21,640672;-8,087991;1,006139;0,932504
6,046467;21,500856;-8,115911;1,006388;0,932692
6,047467;21,361270;-8,143808;1,006635;0,932879
6,048467;21,221918;-8,171679;1,006881;0,933065
6,049467;21,082807;-8,199525;1,007125;0,933250
6,050467;20,943941;-8,227343;1,007369;0,933434
6,051467;20,805326;-8,255133;1,007610;0,933616
6,052467;20,666967;-8,282893;1,007851;0,933798
6,053467;20,528869;-8,310622;1,008089;0,933978
6,054467;20,391039;-8,338319;1,008327;0,934156
6,055467;20,253480;-8,365983;1,008563;0,934334
6,056467;20,116200;-8,393612;1,008797;0,934510
6,057467;19,979202;-8,421205;1,009031;0,934685
6,058467;19,842492;-8,448761;1,009262;0,934859
6,059467;19,706077;-8,476279;1,009492;0,935032
6,060467;19,569960;-8,503758;1,009721;0,935204
6,061467;19,434148;-8,531195;1,009948;0,935374
6,062467;19,298645;-8,558591;1,010174;0,935543
6,063467;19,163457;-8,585944;1,010398;0,935710
6,064467;19,028589;-8,613252;1,010621;0,935877
6,065467;18,894048;-8,640514;1,010843;0,936042
6,066467;18,759837;-8,667730;1,011062;0,936206
6,067467;18,625962;-8,694898;1,011281;0,936369
6,068467;18,492429;-8,722016;1,011498;0,936531
6,069467;18,359242;-8,749083;1,011713;0,936691
6,070467;18,226408;-8,776099;1,011927;0,936850
6,071467;18,093931;-8,803062;1,012139;0,937008
6,072467;17,961816;-8,829971;1,012350;0,937165
6,073467;17,830069;-8,856824;1,012559;0,937320
6,074467;17,698696;-8,883620;1,012767;0,937474
6,075467;17,567701;-8,910358;1,012973;0,937627
6,076467;17,437089;-8,937038;1,013178;0,937778
6,077467;17,306866;-8,963656;1,013381;0,937929
6,078467;17,177037;-8,990214;1,013583;0,938078
6,079467;17,047608;-9,016708;1,013783;0,938226
6,080467;16,918582;-9,043138;1,013981;0,938372
6,081467;16,789967;-9,069503;1,014178;0,938518
6,082467;16,661766;-9,095801;1,014374;0,938662
6,083467;16,533984;-9,122032;1,014568;0,938805
6,084467;16,406628;-9,148193;1,014760;0,938947
6,085467;16,279702;-9,174284;1,014951;0,939087
6,086467;16,153212;-9,200304;1,015141;0,939226
6,087467;16,027162;-9,226251;1,015329;0,939364
6,088467;15,901557;-9,252124;1,015515;0,939501
6,089467;15,776403;-9,277922;1,015700;0,939637
6,090467;15,651705;-9,303644;1,015883;0,939771
6,091467;15,527467;-9,329288;1,016065;0,939904
6,092467;15,403695;-9,354854;1,016245;0,940036
6,093467;15,280394;-9,380339;1,016423;0,940166
6,094467;15,157569;-9,405744;1,016600;0,940296
6,095467;15,035225;-9,431066;1,016776;0,940424
6,096467;14,913366;-9,456304;1,016950;0,940551
6,097467;14,791999;-9,481457;1,017122;0,940677
6,098467;14,671127;-9,506525;1,017293;0,940801
6,099467;14,550756;-9,531505;1,017463;0,940924
6,100467;14,430891;-9,556397;1,017631;0,941047
6,101467;14,311537;-9,581200;1,017797;0,941168
6,102467;14,192698;-9,605911;1,017962;0,941287
6,103467;14,074379;-9,630531;1,018125;0,941406
6,104467;13,956586;-9,655058;1,018287;0,941523
6,105467;13,839322;-9,679490;1,018447;0,941639
6,106467;13,722594;-9,703827;1,018606;0,941754
6,107467;13,606406;-9,728067;1,018763;0,941868
6,108467;13,490762;-9,752209;1,018919;0,941981
6,109467;13,375668;-9,776252;1,019074;0,942092
6,110467;13,261128;-9,800195;1,019226;0,942203
6,111467;13,147146;-9,824037;1,019378;0,942312
6,112467;13,033729;-9,847776;1,019527;0,942420
6,113467;12,920879;-9,871412;1,019676;0,942526
6,114467;12,808603;-9,894943;1,019822;0,942632
6,115467;12,696905;-9,918367;1,019968;0,942737
6,116467;12,585789;-9,941685;1,020112;0,942840
6,117467;12,475260;-9,964895;1,020254;0,942942
6,118467;12,365322;-9,987995;1,020395;0,943043
6,119467;12,255981;-10,010985;1,020534;0,943143
6,120467;12,147241;-10,033863;1,020672;0,943242
6,121467;12,039106;-10,056628;1,020809;0,943340
6,122467;11,931581;-10,079280;1,020944;0,943437
6,123467;11,824670;-10,101816;1,021077;0,943532
6,124467;11,718378;-10,124237;1,021209;0,943627
6,125467;11,612710;-10,146540;1,021340;0,943720
6,126467;11,507669;-10,168725;1,021470;0,943812
6,127467;11,403261;-10,190791;1,021597;0,943904
6,128467;11,299489;-10,212736;1,021724;0,943994
6,129467;11,196358;-10,234560;1,021849;0,944083
6,130467;11,093873;-10,256261;1,021972;0,944171
6,131467;10,992037;-10,277838;1,022095;0,944257
6,132467;10,890855;-10,299291;1,022215;0,944343
6,133467;10,790332;-10,320618;1,022335;0,944428
6,134467;10,690471;-10,341817;1,022453;0,944512
6,135467;10,591277;-10,362889;1,022570;0,944595
6,136467;10,492753;-10,383832;1,022685;0,944676
6,137467;10,394905;-10,404645;1,022799;0,944757
6,138467;10,297736;-10,425327;1,022911;0,944836
6,139467;10,201251;-10,445876;1,023022;0,944915
6,140467;10,105453;-10,466293;1,023132;0,944993
6,141467;10,010347;-10,486575;1,023241;0,945069
6,142467;9,915936;-10,506722;1,023348;0,945145
6,143467;9,822225;-10,526733;1,023454;0,945220
6,144467;9,729218;-10,546607;1,023558;0,945293
6,145467;9,636918;-10,566343;1,023661;0,945366
6,146467;9,545330;-10,585939;1,023763;0,945437
6,147467;9,454458;-10,605395;1,023864;0,945508
6,148467;9,364304;-10,624710;1,023963;0,945578
6,149467;9,274875;-10,643883;1,024061;0,945647
6,150467;9,186172;-10,662913;1,024158;0,945715
6,151467;9,098200;-10,681799;1,024253;0,945782
6,152467;9,010963;-10,700539;1,024347;0,945848
6,153467;8,924464;-10,719134;1,024440;0,945913
6,154467;8,838708;-10,737582;1,024531;0,945977
6,155467;8,753697;-10,755882;1,024622;0,946040
6,156467;8,669435;-10,774033;1,024711;0,946102
6,157467;8,585927;-10,792035;1,024799;0,946164
6,158467;8,503176;-10,809886;1,024885;0,946224
6,159467;8,421185;-10,827585;1,024971;0,946284
6,160467;8,339957;-10,845132;1,025055;0,946343
6,161467;8,259497;-10,862526;1,025138;0,946401
6,162467;8,179808;-10,879766;1,025219;0,946458
6,163467;8,100893;-10,896850;1,025300;0,946514
6,164467;8,022755;-10,913779;1,025379;0,946569
6,165467;7,945399;-10,930550;1,025458;0,946624
6,166467;7,868827;-10,947164;1,025535;0,946677
6,167467;7,793042;-10,963620;1,025610;0,946730
6,168467;7,718049;-10,979916;1,025685;0,946782
6,169467;7,643850;-10,996051;1,025759;0,946833
6,170467;7,570448;-11,012026;1,025831;0,946883
6,171467;7,497847;-11,027839;1,025902;0,946933
6,172467;7,426050;-11,043489;1,025972;0,946982
6,173467;7,355059;-11,058976;1,026041;0,947030
6,174467;7,284879;-11,074298;1,026109;0,947077
6,175467;7,215511;-11,089455;1,026176;0,947123
6,176467;7,146960;-11,104447;1,026241;0,947169
6,177467;7,079227;-11,119271;1,026306;0,947214
6,178467;7,012317;-11,133928;1,026369;0,947258
6,179467;6,946232;-11,148417;1,026432;0,947301
6,180467;6,880974;-11,162737;1,026493;0,947343
6,181467;6,816547;-11,176888;1,026553;0,947385
6,182467;6,752953;-11,190867;1,026612;0,947426
6,183467;6,690195;-11,204676;1,026670;0,947467
6,184467;6,628277;-11,218313;1,026727;0,947506
6,185467;6,567200;-11,231777;1,026783;0,947545
6,186467;6,506967;-11,245067;1,026838;0,947583
6,187467;6,447581;-11,258184;1,026892;0,947621
6,188467;6,389045;-11,271126;1,026945;0,947658
6,189467;6,331361;-11,283892;1,026997;0,947694
6,190467;6,274531;-11,296483;1,027048;0,947729
6,191467;6,218558;-11,308896;1,027097;0,947764
6,192467;6,163445;-11,321133;1,027146;0,947798
6,193467;6,109194;-11,333191;1,027194;0,947831
6,194467;6,055808;-11,345070;1,027241;0,947864
6,195467;6,003287;-11,356770;1,027287;0,947896
6,196467;5,951636;-11,368290;1,027332;0,947927
6,197467;5,900856;-11,379629;1,027375;0,947958
6,198467;5,850950;-11,390788;1,027418;0,947988
6,199467;5,801919;-11,401764;1,027460;0,948017
6,200467;5,753766;-11,412558;1,027501;0,948046
6,201467;5,706492;-11,423169;1,027541;0,948074
6,202467;5,660101;-11,433596;1,027581;0,948102
6,203467;5,614594;-11,443839;1,027619;0,948129
6,204467;5,569972;-11,453898;1,027656;0,948155
6,205467;5,526239;-11,463771;1,027692;0,948181
6,206467;5,483395;-11,473458;1,027728;0,948206
6,207467;5,441443;-11,482959;1,027762;0,948230
6,208467;5,400385;-11,492273;1,027796;0,948254
6,209467;5,360221;-11,501400;1,027828;0,948278
6,210467;5,320955;-11,510339;1,027860;0,948300
6,211467;5,282588;-11,519090;1,027891;0,948323
6,212467;5,245121;-11,527651;1,027921;0,948344
6,213467;5,208557;-11,536024;1,027950;0,948365
6,214467;5,172896;-11,544206;1,027978;0,948386
6,215467;5,138140;-11,552198;1,028005;0,948405
6,216467;5,104292;-11,560000;1,028032;0,948425
6,217467;5,071351;-11,567610;1,028057;0,948443
6,218467;5,039321;-11,575028;1,028082;0,948462
6,219467;5,008201;-11,582255;1,028106;0,948479
6,220467;4,977994;-11,589289;1,028128;0,948496
6,221467;4,948700;-11,596130;1,028151;0,948513
6,222467;4,920322;-11,602778;1,028172;0,948529
6,223467;4,892860;-11,609232;1,028192;0,948544
6,224467;4,866316;-11,615492;1,028212;0,948559
6,225467;4,840690;-11,621558;1,028230;0,948574
