Standard Model;G1;Bus 7;Bus 5;Bus 7;Bus 5
2,690167;1,000000;40,717070;-4,817190;0,881282;0,885384
2,691167;1,000000;40,784961;-4,805195;0,881129;0,885255
2,692167;1,000000;40,852849;-4,793195;0,880976;0,885126
2,693167;1,000000;40,920730;-4,781191;0,880823;0,884997
2,694167;1,000000;40,988605;-4,769184;0,880669;0,884868
2,695167;1,000000;41,056471;-4,757173;0,880515;0,884738
2,696167;1,000000;41,124327;-4,745159;0,880360;0,884608
2,697167;1,000000;41,192171;-4,733143;0,880205;0,884478
2,698167;1,000000;41,260000;-4,721124;0,880049;0,884348
2,699167;1,000000;41,327815;-4,709103;0,879894;0,884217
2,700167;1,000000;41,395612;-4,697080;0,879738;0,884086
2,701167;1,000000;41,463390;-4,685056;0,879581;0,883955
2,702167;1,000000;41,531148;-4,673031;0,879424;0,883824
2,703167;1,000000;41,598884;-4,661006;0,879267;0,883693
2,704167;1,000000;41,666596;-4,648981;0,879110;0,883561
2,705167;1,000000;41,734282;-4,636955;0,878952;0,883429
2,706167;1,000000;41,801941;-4,624930;0,878794;0,883297
2,707167;1,000000;41,869572;-4,612906;0,878636;0,883165
2,708167;1,000000;41,937172;-4,600883;0,878477;0,883033
2,709167;1,000000;42,004740;-4,588862;0,878318;0,882900
2,710167;1,000000;42,072275;-4,576842;0,878159;0,882768
2,711167;1,000000;42,139774;-4,564825;0,877999;0,882635
2,712167;1,000000;42,207236;-4,552811;0,877839;0,882502
2,713167;1,000000;42,274660;-4,540799;0,877679;0,882369
2,714167;1,000000;42,342043;-4,528791;0,877518;0,882236
2,715167;1,000000;42,409385;-4,516786;0,877358;0,882102
2,716167;1,000000;42,476683;-4,504785;0,877197;0,881968
2,717167;1,000000;42,543937;-4,492789;0,877035;0,881835
2,718167;1,000000;42,611143;-4,480797;0,876874;0,881701
2,719167;1,000000;42,678302;-4,468810;0,876712;0,881567
2,720167;1,000000;42,745410;-4,456828;0,876549;0,881433
2,721167;1,000000;42,812468;-4,444853;0,876387;0,881298
2,722167;1,000000;42,879472;-4,432883;0,876224;0,881164
2,723167;1,000000;42,946422;-4,420919;0,876061;0,881029
2,724167;1,000000;43,013315;-4,408963;0,875898;0,880895
2,725167;1,000000;43,080151;-4,397013;0,875735;0,880760
2,726167;1,000000;43,146928;-4,385071;0,875571;0,880625
2,727167;1,000000;43,213644;-4,373136;0,875407;0,880490
2,728167;1,000000;43,280297;-4,361210;0,875243;0,880355
2,729167;1,000000;43,346887;-4,349291;0,875079;0,880220
2,730167;1,000000;43,413411;-4,337382;0,874914;0,880084
2,731167;1,000000;43,479868;-4,325481;0,874749;0,879949
2,732167;1,000000;43,546257;-4,313590;0,874584;0,879813
2,733167;1,000000;43,612575;-4,301709;0,874419;0,879678
2,734167;1,000000;43,678822;-4,289837;0,874254;0,879542
2,735167;1,000000;43,744995;-4,277976;0,874088;0,879407
2,736167;1,000000;43,811094;-4,266126;0,873922;0,879271
2,737167;1,000000;43,877117;-4,254287;0,873756;0,879135
2,738167;1,000000;43,943062;-4,242459;0,873590;0,878999
2,739167;1,000000;44,008928;-4,230642;0,873424;0,878863
2,740167;1,000000;44,074713;-4,218838;0,873257;0,878727
2,741167;1,000000;44,140416;-4,207045;0,873090;0,878591
2,742167;1,000000;44,206036;-4,195266;0,872924;0,878455
2,743167;1,000000;44,271570;-4,183499;0,872756;0,878319
2,744167;1,000000;44,337017;-4,171745;0,872589;0,878183
2,745167;1,000000;44,402377;-4,160005;0,872422;0,878046
2,746167;1,000000;44,467647;-4,148279;0,872254;0,877910
2,747167;1,000000;44,532826;-4,136567;0,872087;0,877774
2,748167;1,000000;44,597912;-4,124870;0,871919;0,877637
2,749167;1,000000;44,662905;-4,113187;0,871751;0,877501
2,750167;1,000000;44,727802;-4,101519;0,871583;0,877365
2,751167;1,000000;44,792602;-4,089867;0,871414;0,877228
2,752167;1,000000;44,857304;-4,078230;0,871246;0,877092
2,753167;1,000000;44,921907;-4,066610;0,871077;0,876956
2,754167;1,000000;44,986408;-4,055005;0,870909;0,876819
2,755167;1,000000;45,050807;-4,043418;0,870740;0,876683
2,756167;1,000000;45,115101;-4,031847;0,870571;0,876547
2,757167;1,000000;45,179291;-4,020293;0,870402;0,876410
2,758167;1,000000;45,243373;-4,008757;0,870233;0,876274
2,759167;1,000000;45,307348;-3,997239;0,870064;0,876138
2,760167;1,000000;45,371213;-3,985739;0,869894;0,876001
2,761167;1,000000;45,434967;-3,974257;0,869725;0,875865
2,762167;1,000000;45,498609;-3,962794;0,869555;0,875729
2,763167;1,000000;45,562137;-3,951349;0,869386;0,875593
2,764167;1,000000;45,625550;-3,939924;0,869216;0,875457
2,765167;1,000000;45,688847;-3,928519;0,869046;0,875321
2,766167;1,000000;45,752026;-3,917133;0,868877;0,875185
2,767167;1,000000;45,815086;-3,905768;0,868707;0,875049
2,768167;1,000000;45,878025;-3,894423;0,868537;0,874913
2,769167;1,000000;45,940843;-3,883098;0,868367;0,874777
2,770167;1,000000;46,003538;-3,871795;0,868197;0,874641
2,771167;1,000000;46,066108;-3,860512;0,868027;0,874505
2,772167;1,000000;46,128552;-3,849251;0,867857;0,874370
2,773167;1,000000;46,190869;-3,838012;0,867686;0,874234
2,774167;1,000000;46,253058;-3,826795;0,867516;0,874099
2,775167;1,000000;46,315118;-3,815601;0,867346;0,873963
2,776167;1,000000;46,377046;-3,804428;0,867175;0,873828
2,777167;1,000000;46,438842;-3,793279;0,867005;0,873693
2,778167;1,000000;46,500504;-3,782153;0,866835;0,873558
2,779167;1,000000;46,562032;-3,771050;0,866664;0,873423
2,780167;1,000000;46,623423;-3,759971;0,866494;0,873288
2,781167;1,000000;46,684678;-3,748916;0,866324;0,873153
2,782167;1,000000;46,745793;-3,737885;0,866153;0,873018
2,783167;1,000000;46,806769;-3,726878;0,865983;0,872884
2,784167;1,000000;46,867603;-3,715897;0,865812;0,872750
2,785167;1,000000;46,928295;-3,704940;0,865642;0,872615
2,786167;1,000000;46,988844;-3,694008;0,865471;0,872481
2,787167;1,000000;47,049248;-3,683102;0,865301;0,872347
2,788167;1,000000;47,109505;-3,672221;0,865130;0,872213
2,789167;1,000000;47,169616;-3,661366;0,864960;0,872079
2,790167;1,000000;47,229578;-3,650538;0,864790;0,871946
2,791167;1,000000;47,289390;-3,639736;0,864619;0,871812
2,792167;1,000000;47,349051;-3,628961;0,864449;0,871679
2,793167;1,000000;47,408560;-3,618212;0,864279;0,871546
2,794167;1,000000;47,467916;-3,607491;0,864109;0,871413
2,795167;1,000000;47,527118;-3,596797;0,863938;0,871280
2,796167;1,000000;47,586164;-3,586131;0,863768;0,871148
2,797167;1,000000;47,645053;-3,575493;0,863598;0,871015
2,798167;1,000000;47,703785;-3,564883;0,863428;0,870883
2,799167;1,000000;47,762357;-3,554301;0,863258;0,870751
2,800167;1,000000;47,820769;-3,543748;0,863088;0,870619
2,801167;1,000000;47,879019;-3,533223;0,862918;0,870487
2,802167;1,000000;47,937108;-3,522728;0,862748;0,870356
2,803167;1,000000;47,995032;-3,512262;0,862579;0,870224
2,804167;1,000000;48,052792;-3,501825;0,862409;0,870093
2,805167;1,000000;48,110386;-3,491419;0,862239;0,869962
2,806167;1,000000;48,167813;-3,481042;0,862070;0,869831
2,807167;1,000000;48,225072;-3,470695;0,861900;0,869701
2,808167;1,000000;48,282161;-3,460379;0,861731;0,869571
2,809167;1,000000;48,339081;-3,450093;0,861562;0,869441
2,810167;1,000000;48,395829;-3,439838;0,861393;0,869311
2,811167;1,000000;48,452405;-3,429614;0,861224;0,869181
2,812167;1,000000;48,508807;-3,419421;0,861055;0,869052
2,813167;1,000000;48,565035;-3,409260;0,860886;0,868923
2,814167;1,000000;48,621087;-3,399130;0,860717;0,868794
2,815167;1,000000;48,676963;-3,389032;0,860549;0,868665
2,816167;1,000000;48,732660;-3,378966;0,860380;0,868537
2,817167;1,000000;48,788180;-3,368933;0,860212;0,868409
2,818167;1,000000;48,843519;-3,358932;0,860044;0,868281
2,819167;1,000000;48,898678;-3,348963;0,859876;0,868153
2,820167;1,000000;48,953655;-3,339028;0,859708;0,868026
2,821167;1,000000;49,008449;-3,329125;0,859540;0,867899
2,822167;1,000000;49,063059;-3,319256;0,859372;0,867772
2,823167;1,000000;49,117485;-3,309420;0,859205;0,867645
2,824167;1,000000;49,171725;-3,299617;0,859037;0,867519
2,825167;1,000000;49,225778;-3,289849;0,858870;0,867393
2,826167;1,000000;49,279643;-3,280114;0,858703;0,867267
2,827167;1,000000;49,333320;-3,270414;0,858536;0,867142
2,828167;1,000000;49,386807;-3,260748;0,858369;0,867017
2,829167;1,000000;49,440103;-3,251116;0,858203;0,866892
2,830167;1,000000;49,493208;-3,241520;0,858036;0,866767
2,831167;1,000000;49,546121;-3,231958;0,857870;0,866643
2,832167;1,000000;49,598840;-3,222431;0,857704;0,866519
2,833167;1,000000;49,651364;-3,212939;0,857538;0,866395
2,834167;1,000000;49,703694;-3,203483;0,857373;0,866272
2,835167;1,000000;49,755827;-3,194062;0,857207;0,866149
2,836167;1,000000;49,807763;-3,184678;0,857042;0,866026
2,837167;1,000000;49,859501;-3,175329;0,856877;0,865904
2,838167;1,000000;49,911040;-3,166016;0,856712;0,865782
2,839167;1,000000;49,962380;-3,156739;0,856547;0,865660
2,840167;1,000000;50,013519;-3,147499;0,856383;0,865539
2,841167;1,000000;50,064456;-3,138295;0,856218;0,865418
2,842167;1,000000;50,115191;-3,129128;0,856054;0,865297
2,843167;1,000000;50,165722;-3,119998;0,855890;0,865177
2,844167;1,000000;50,216050;-3,110905;0,855727;0,865057
2,845167;1,000000;50,266172;-3,101849;0,855563;0,864937
2,846167;1,000000;50,316089;-3,092831;0,855400;0,864818
2,847167;1,000000;50,365799;-3,083850;0,855237;0,864699
2,848167;1,000000;50,415302;-3,074906;0,855074;0,864581
2,849167;1,000000;50,464596;-3,066001;0,854912;0,864462
2,850167;1,000000;50,513682;-3,057133;0,854749;0,864344
2,851167;1,000000;50,562557;-3,048303;0,854587;0,864227
2,852167;1,000000;50,611222;-3,039512;0,854426;0,864110
2,853167;1,000000;50,659675;-3,030759;0,854264;0,863993
2,854167;1,000000;50,707916;-3,022044;0,854103;0,863877
2,855167;1,000000;50,755944;-3,013368;0,853942;0,863761
2,856167;1,000000;50,803758;-3,004731;0,853781;0,863645
2,857167;1,000000;50,851357;-2,996132;0,853621;0,863530
2,858167;1,000000;50,898741;-2,987573;0,853460;0,863415
2,859167;1,000000;50,945909;-2,979053;0,853300;0,863301
2,860167;1,000000;50,992861;-2,970572;0,853141;0,863187
2,861167;1,000000;51,039594;-2,962130;0,852981;0,863074
2,862167;1,000000;51,086109;-2,953728;0,852822;0,862960
2,863167;1,000000;51,132406;-2,945366;0,852663;0,862848
2,864167;1,000000;51,178482;-2,937043;0,852505;0,862735
2,865167;1,000000;51,224338;-2,928760;0,852346;0,862623
2,866167;1,000000;51,269973;-2,920517;0,852188;0,862512
2,867167;1,000000;51,315386;-2,912315;0,852031;0,862401
2,868167;1,000000;51,360576;-2,904152;0,851873;0,862290
2,869167;1,000000;51,405543;-2,896030;0,851716;0,862180
2,870167;1,000000;51,450286;-2,887948;0,851559;0,862070
2,871167;1,000000;51,494805;-2,879907;0,851403;0,861961
2,872167;1,000000;51,539098;-2,871907;0,851247;0,861852
2,873167;1,000000;51,583166;-2,863947;0,851091;0,861743
2,874167;1,000000;51,627006;-2,856028;0,850935;0,861635
2,875167;1,000000;51,670620;-2,848150;0,850780;0,861527
2,876167;1,000000;51,714006;-2,840313;0,850625;0,861420
2,877167;1,000000;51,757163;-2,832518;0,850470;0,861314
2,878167;1,000000;51,800091;-2,824763;0,850316;0,861207
2,879167;1,000000;51,842789;-2,817050;0,850162;0,861101
2,880167;1,000000;51,885257;-2,809379;0,850009;0,860996
2,881167;1,000000;51,927494;-2,801748;0,849855;0,860891
2,882167;1,000000;51,969500;-2,794160;0,849702;0,860787
2,883167;1,000000;52,011273;-2,786613;0,849550;0,860683
2,884167;1,000000;52,052814;-2,779108;0,849398;0,860579
2,885167;1,000000;52,094121;-2,771645;0,849246;0,860476
2,886167;1,000000;52,135195;-2,764224;0,849094;0,860374
2,887167;1,000000;52,176034;-2,756846;0,848943;0,860272
2,888167;1,000000;52,216638;-2,749509;0,848792;0,860170
2,889167;1,000000;52,257006;-2,742214;0,848642;0,860069
2,890167;1,000000;52,297138;-2,734962;0,848492;0,859968
2,891167;1,000000;52,337034;-2,727752;0,848342;0,859868
2,892167;1,000000;52,376693;-2,720585;0,848193;0,859769
2,893167;1,000000;52,416113;-2,713460;0,848044;0,859669
2,894167;1,000000;52,455296;-2,706377;0,847895;0,859571
2,895167;1,000000;52,494240;-2,699338;0,847747;0,859473
2,896167;1,000000;52,532944;-2,692341;0,847599;0,859375
2,897167;1,000000;52,571409;-2,685387;0,847451;0,859278
2,898167;1,000000;52,609634;-2,678475;0,847304;0,859181
2,899167;1,000000;52,647618;-2,671607;0,847158;0,859085
2,900167;1,000000;52,685361;-2,664782;0,847011;0,858989
2,901167;1,000000;52,722862;-2,658000;0,846865;0,858894
2,902167;1,000000;52,760121;-2,651260;0,846720;0,858799
2,903167;1,000000;52,797137;-2,644565;0,846575;0,858705
2,904167;1,000000;52,833910;-2,637912;0,846430;0,858612
2,905167;1,000000;52,870440;-2,631302;0,846286;0,858519
2,906167;1,000000;52,906726;-2,624736;0,846142;0,858426
2,907167;1,000000;52,942768;-2,618214;0,845999;0,858334
2,908167;1,000000;52,978564;-2,611735;0,845855;0,858242
2,909167;1,000000;53,014116;-2,605299;0,845713;0,858151
2,910167;1,000000;53,049422;-2,598907;0,845571;0,858061
2,911167;1,000000;53,084481;-2,592558;0,845429;0,857971
2,912167;1,000000;53,119295;-2,586253;0,845287;0,857882
2,913167;1,000000;53,153861;-2,579992;0,845147;0,857793
2,914167;1,000000;53,188180;-2,573774;0,845006;0,857705
2,915167;1,000000;53,222252;-2,567601;0,844866;0,857617
2,916167;1,000000;53,256076;-2,561471;0,844726;0,857530
2,917167;1,000000;53,289651;-2,555384;0,844587;0,857443
2,918167;1,000000;53,322977;-2,549342;0,844448;0,857357
2,919167;1,000000;53,356055;-2,543344;0,844310;0,857271
2,920167;1,000000;53,388882;-2,537390;0,844172;0,857186
2,921167;1,000000;53,421461;-2,531479;0,844035;0,857102
2,922167;1,000000;53,453789;-2,525613;0,843898;0,857018
2,923167;1,000000;53,485866;-2,519791;0,843761;0,856934
2,924167;1,000000;53,517693;-2,514012;0,843625;0,856851
2,925167;1,000000;53,549268;-2,508278;0,843490;0,856769
2,926167;1,000000;53,580592;-2,502588;0,843355;0,856687
2,927167;1,000000;53,611665;-2,496942;0,843220;0,856606
2,928167;1,000000;53,642485;-2,491341;0,843086;0,856526
2,929167;1,000000;53,673053;-2,485783;0,842952;0,856446
2,930167;1,000000;53,703368;-2,480270;0,842819;0,856366
2,931167;1,000000;53,733431;-2,474801;0,842686;0,856287
2,932167;1,000000;53,763240;-2,469376;0,842554;0,856209
2,933167;1,000000;53,792796;-2,463996;0,842422;0,856131
2,934167;1,000000;53,822098;-2,458660;0,842290;0,856054
2,935167;1,000000;53,851146;-2,453368;0,842160;0,855978
2,936167;1,000000;53,879940;-2,448120;0,842029;0,855902
2,937167;1,000000;53,908479;-2,442917;0,841899;0,855826
2,938167;1,000000;53,936763;-2,437758;0,841770;0,855751
2,939167;1,000000;53,964793;-2,432644;0,841641;0,855677
2,940167;1,000000;53,992567;-2,427574;0,841513;0,855603
2,941167;1,000000;54,020086;-2,422548;0,841385;0,855530
2,942167;1,000000;54,047349;-2,417567;0,841257;0,855458
2,943167;1,000000;54,074357;-2,412630;0,841131;0,855386
2,944167;1,000000;54,101108;-2,407738;0,841004;0,855314
2,945167;1,000000;54,127603;-2,402889;0,840878;0,855244
2,946167;1,000000;54,153842;-2,398086;0,840753;0,855173
2,947167;1,000000;54,179823;-2,393326;0,840628;0,855104
2,948167;1,000000;54,205549;-2,388611;0,840504;0,855035
2,949167;1,000000;54,231017;-2,383941;0,840380;0,854966
2,950167;1,000000;54,256227;-2,379315;0,840257;0,854899
2,951167;1,000000;54,281181;-2,374733;0,840134;0,854831
2,952167;1,000000;54,305877;-2,370196;0,840012;0,854765
2,953167;1,000000;54,330315;-2,365703;0,839890;0,854699
2,954167;1,000000;54,354496;-2,361254;0,839769;0,854633
2,955167;1,000000;54,378419;-2,356850;0,839648;0,854569
2,956167;1,000000;54,402083;-2,352490;0,839528;0,854504
2,957167;1,000000;54,425489;-2,348175;0,839408;0,854441
2,958167;1,000000;54,448637;-2,343904;0,839289;0,854378
2,959167;1,000000;54,471527;-2,339677;0,839171;0,854315
2,960167;1,000000;54,494158;-2,335494;0,839053;0,854254
2,961167;1,000000;54,516530;-2,331356;0,838935;0,854192
2,962167;1,000000;54,538644;-2,327262;0,838818;0,854132
2,963167;1,000000;54,560498;-2,323212;0,838702;0,854072
2,964167;1,000000;54,582094;-2,319207;0,838586;0,854013
2,965167;1,000000;54,603430;-2,315246;0,838471;0,853954
2,966167;1,000000;54,624508;-2,311329;0,838356;0,853896
2,967167;1,000000;54,645326;-2,307456;0,838242;0,853838
2,968167;1,000000;54,665885;-2,303628;0,838129;0,853781
2,969167;1,000000;54,686185;-2,299843;0,838016;0,853725
2,970167;1,000000;54,706225;-2,296103;0,837903;0,853669
2,971167;1,000000;54,726006;-2,292407;0,837791;0,853614
2,972167;1,000000;54,745527;-2,288754;0,837680;0,853560
2,973167;1,000000;54,764789;-2,285146;0,837569;0,853506
2,974167;1,000000;54,783791;-2,281582;0,837459;0,853453
2,975167;1,000000;54,802534;-2,278062;0,837350;0,853400
2,976167;1,000000;54,821017;-2,274586;0,837240;0,853348
2,977167;1,000000;54,839240;-2,271154;0,837132;0,853297
2,978167;1,000000;54,857204;-2,267766;0,837024;0,853246
2,979167;1,000000;54,874908;-2,264421;0,836917;0,853196
2,980167;1,000000;54,892353;-2,261121;0,836810;0,853146
2,981167;1,000000;54,909538;-2,257864;0,836704;0,853097
2,982167;1,000000;54,926463;-2,254651;0,836599;0,853049
2,983167;1,000000;54,943129;-2,251482;0,836494;0,853001
2,984167;1,000000;54,959535;-2,248356;0,836389;0,852954
2,985167;1,000000;54,975681;-2,245275;0,836285;0,852908
2,986167;1,000000;54,991568;-2,242236;0,836182;0,852862
2,987167;1,000000;55,007195;-2,239242;0,836080;0,852817
2,988167;1,000000;55,022563;-2,236291;0,835978;0,852773
2,989167;1,000000;55,037671;-2,233383;0,835876;0,852729
2,990167;1,000000;55,052520;-2,230519;0,835776;0,852685
2,991167;1,000000;55,067110;-2,227698;0,835675;0,852643
2,992167;1,000000;55,081441;-2,224921;0,835576;0,852601
2,993167;1,000000;55,095512;-2,222187;0,835477;0,852559
2,994167;1,000000;55,109324;-2,219497;0,835379;0,852518
2,995167;1,000000;55,122877;-2,216849;0,835281;0,852478
2,996167;1,000000;55,136171;-2,214245;0,835184;0,852439
2,997167;1,000000;55,149207;-2,211684;0,835087;0,852400
2,998167;1,000000;55,161983;-2,209166;0,834991;0,852362
2,999167;1,000000;55,174501;-2,206691;0,834896;0,852324
3,000167;1,000000;55,186760;-2,204260;0,834801;0,852287
3,001167;1,000000;55,198761;-2,201871;0,834707;0,852250
3,002167;1,000000;55,210503;-2,199525;0,834614;0,852215
3,003167;1,000000;55,221987;-2,197222;0,834521;0,852179
3,004167;1,000000;55,233214;-2,194962;0,834429;0,852145
3,005167;1,000000;55,244182;-2,192744;0,834337;0,852111
3,006167;1,000000;55,254892;-2,190569;0,834247;0,852078
3,007167;1,000000;55,265344;-2,188437;0,834156;0,852045
3,008167;1,000000;55,275539;-2,186348;0,834067;0,852013
3,009167;1,000000;55,285477;-2,184301;0,833978;0,851982
3,010167;1,000000;55,295157;-2,182297;0,833889;0,851951
3,011167;1,000000;55,304580;-2,180335;0,833801;0,851921
3,012167;1,000000;55,313746;-2,178415;0,833714;0,851891
3,013167;1,000000;55,322655;-2,176538;0,833628;0,851862
3,014167;1,000000;55,331308;-2,174703;0,833542;0,851834
3,015167;1,000000;55,339705;-2,172910;0,833457;0,851806
3,016167;1,000000;55,347845;-2,171159;0,833372;0,851779
3,017167;1,000000;55,355729;-2,169450;0,833288;0,851753
3,018167;1,000000;55,363357;-2,167784;0,833205;0,851727
3,019167;1,000000;55,370729;-2,166159;0,833123;0,851702
3,020167;1,000000;55,377846;-2,164576;0,833041;0,851677
3,021167;1,000000;55,384708;-2,163035;0,832959;0,851653
3,022167;1,000000;55,391314;-2,161536;0,832879;0,851630
3,023167;1,000000;55,397666;-2,160079;0,832799;0,851607
3,024167;1,000000;55,403763;-2,158663;0,832719;0,851585
3,025167;1,000000;55,409606;-2,157289;0,832641;0,851564
3,026167;1,000000;55,415194;-2,155956;0,832563;0,851543
3,027167;1,000000;55,420529;-2,154665;0,832485;0,851523
3,028167;1,000000;55,425610;-2,153415;0,832409;0,851503
3,029167;1,000000;55,430437;-2,152206;0,832333;0,851484
3,030167;1,000000;55,435011;-2,151039;0,832257;0,851466
3,031167;1,000000;55,439332;-2,149913;0,832182;0,851448
3,032167;1,000000;55,443401;-2,148828;0,832108;0,851431
3,033167;1,000000;55,447217;-2,147783;0,832035;0,851415
3,034167;1,000000;55,450781;-2,146780;0,831962;0,851399
3,035167;1,000000;55,454093;-2,145818;0,831890;0,851384
3,036167;1,000000;55,457153;-2,144897;0,831819;0,851369
3,037167;1,000000;55,459962;-2,144016;0,831748;0,851355
3,038167;1,000000;55,462520;-2,143176;0,831678;0,851342
3,039167;1,000000;55,464827;-2,142377;0,831609;0,851329
3,040167;1,000000;55,466884;-2,141618;0,831540;0,851317
3,041167;1,000000;55,468690;-2,140899;0,831472;0,851305
3,042167;1,000000;55,470247;-2,140221;0,831405;0,851294
3,043167;1,000000;55,471554;-2,139584;0,831338;0,851284
3,044167;1,000000;55,472611;-2,138986;0,831272;0,851274
3,045167;1,000000;55,473420;-2,138429;0,831207;0,851265
3,046167;1,000000;55,473980;-2,137912;0,831142;0,851256
3,047167;1,000000;55,474292;-2,137434;0,831079;0,851249
3,048167;1,000000;55,474356;-2,136997;0,831015;0,851241
3,049167;1,000000;55,474172;-2,136600;0,830953;0,851235
3,050167;1,000000;55,473741;-2,136242;0,830891;0,851228
3,051167;1,000000;55,473062;-2,135924;0,830830;0,851223
3,052167;1,000000;55,472138;-2,135645;0,830769;0,851218
3,053167;1,000000;55,470966;-2,135406;0,830710;0,851214
3,054167;1,000000;55,469549;-2,135207;0,830650;0,851210
3,055167;1,000000;55,467887;-2,135047;0,830592;0,851207
3,056167;1,000000;55,465979;-2,134926;0,830534;0,851205
3,057167;1,000000;55,463826;-2,134844;0,830477;0,851203
3,058167;1,000000;55,461429;-2,134802;0,830421;0,851201
3,059167;1,000000;55,458787;-2,134798;0,830365;0,851201
3,060167;1,000000;55,455902;-2,134834;0,830310;0,851201
3,061167;1,000000;55,452774;-2,134908;0,830256;0,851201
3,062167;1,000000;55,449402;-2,135021;0,830203;0,851202
3,063167;1,000000;55,445788;-2,135173;0,830150;0,851204
3,064167;1,000000;55,441932;-2,135364;0,830098;0,851206
3,065167;1,000000;55,437834;-2,135593;0,830046;0,851209
3,066167;1,000000;55,433495;-2,135860;0,829996;0,851213
3,067167;1,000000;55,428914;-2,136166;0,829945;0,851217
3,068167;1,000000;55,424093;-2,136510;0,829896;0,851221
3,069167;1,000000;55,419032;-2,136892;0,829848;0,851227
3,070167;1,000000;55,413731;-2,137313;0,829800;0,851232
3,071167;1,000000;55,408191;-2,137771;0,829752;0,851239
3,072167;1,000000;55,402412;-2,138267;0,829706;0,851246
3,073167;1,000000;55,396395;-2,138802;0,829660;0,851253
3,074167;1,000000;55,390139;-2,139374;0,829615;0,851262
3,075167;1,000000;55,383646;-2,139983;0,829571;0,851270
3,076167;1,000000;55,376916;-2,140630;0,829527;0,851280
3,077167;1,000000;55,369948;-2,141315;0,829484;0,851289
3,078167;1,000000;55,362745;-2,142037;0,829442;0,851300
3,079167;1,000000;55,355306;-2,142797;0,829400;0,851311
3,080167;1,000000;55,347632;-2,143593;0,829359;0,851323
3,081167;1,000000;55,339722;-2,144427;0,829319;0,851335
3,082167;1,000000;55,331579;-2,145298;0,829280;0,851348
3,083167;1,000000;55,323201;-2,146205;0,829241;0,851361
3,084167;1,000000;55,314590;-2,147150;0,829203;0,851375
3,085167;1,000000;55,305745;-2,148131;0,829166;0,851389
3,086167;1,000000;55,296669;-2,149149;0,829129;0,851404
3,087167;1,000000;55,287360;-2,150204;0,829093;0,851420
3,088167;1,000000;55,277819;-2,151295;0,829058;0,851436
3,089167;1,000000;55,268048;-2,152423;0,829024;0,851453
3,090167;1,000000;55,258046;-2,153586;0,828990;0,851470
3,091167;1,000000;55,247814;-2,154786;0,828957;0,851488
3,092167;1,000000;55,237352;-2,156023;0,828925;0,851506
3,093167;1,000000;55,226661;-2,157295;0,828893;0,851525
3,094167;1,000000;55,215742;-2,158603;0,828862;0,851545
3,095167;1,000000;55,204594;-2,159947;0,828832;0,851565
3,096167;1,000000;55,193219;-2,161326;0,828803;0,851585
3,097167;1,000000;55,181617;-2,162742;0,828774;0,851606
3,098167;1,000000;55,169789;-2,164193;0,828746;0,851628
3,099167;1,000000;55,157734;-2,165679;0,828719;0,851650
3,100167;1,000000;55,145454;-2,167201;0,828693;0,851673
3,101167;1,000000;55,132950;-2,168758;0,828667;0,851696
3,102167;1,000000;55,120220;-2,170350;0,828642;0,851720
3,103167;1,000000;55,107267;-2,171977;0,828617;0,851745
3,104167;1,000000;55,094091;-2,173639;0,828594;0,851770
3,105167;1,000000;55,080691;-2,175336;0,828571;0,851795
3,106167;1,000000;55,067070;-2,177068;0,828549;0,851821
3,107167;1,000000;55,053227;-2,178834;0,828527;0,851848
3,108167;1,000000;55,039163;-2,180635;0,828506;0,851875
3,109167;1,000000;55,024878;-2,182471;0,828486;0,851902
3,110167;1,000000;55,010373;-2,184341;0,828467;0,851930
3,111167;1,000000;54,995649;-2,186245;0,828448;0,851959
3,112167;1,000000;54,980706;-2,188183;0,828430;0,851988
3,113167;1,000000;54,965545;-2,190156;0,828413;0,852018
3,114167;1,000000;54,950166;-2,192162;0,828397;0,852048
3,115167;1,000000;54,934570;-2,194203;0,828381;0,852079
3,116167;1,000000;54,918757;-2,196277;0,828366;0,852110
3,117167;1,000000;54,902729;-2,198385;0,828352;0,852142
3,118167;1,000000;54,886485;-2,200526;0,828338;0,852174
3,119167;1,000000;54,870026;-2,202701;0,828326;0,852207
3,120167;1,000000;54,853353;-2,204909;0,828313;0,852241
3,121167;1,000000;54,836467;-2,207151;0,828302;0,852274
3,122167;1,000000;54,819368;-2,209426;0,828291;0,852309
3,123167;1,000000;54,802056;-2,211734;0,828281;0,852344
3,124167;1,000000;54,784532;-2,214074;0,828272;0,852379
3,125167;1,000000;54,766798;-2,216448;0,828264;0,852415
3,126167;1,000000;54,748852;-2,218855;0,828256;0,852451
3,127167;1,000000;54,730697;-2,221294;0,828249;0,852488
3,128167;1,000000;54,712333;-2,223766;0,828243;0,852525
3,129167;1,000000;54,693760;-2,226270;0,828237;0,852563
3,130167;1,000000;54,674979;-2,228807;0,828232;0,852602
3,131167;1,000000;54,655990;-2,231376;0,828228;0,852641
3,132167;1,000000;54,636795;-2,233977;0,828224;0,852680
3,133167;1,000000;54,617393;-2,236610;0,828222;0,852720
3,134167;1,000000;54,597786;-2,239275;0,828220;0,852760
3,135167;1,000000;54,577974;-2,241972;0,828218;0,852801
3,136167;1,000000;54,557958;-2,244701;0,828218;0,852842
3,137167;1,000000;54,537738;-2,247462;0,828218;0,852884
3,138167;1,000000;54,517316;-2,250254;0,828219;0,852926
3,139167;1,000000;54,496691;-2,253077;0,828220;0,852969
